FACILITY,FIELD_FAB,ALL_LOTS,DATETIME,TEXT,PREDICTION
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:26:34.067358+01:00,Start_ETCHING_Scan_Go 0.0009138584136962 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:26:32.721754+01:00,MVOUT_Context_Lot_Scan_Go 0.0007989406585693 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:26:42.566237+01:00,RULE_LTS1 0.0008759498596191 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:26:45.341698+01:00,RULE_LTS1 0.0008330345153808 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:26:54.16993+01:00,RULE_LTS1 0.0008869171142578 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:26:55.202735+01:00,RULE_LTS1 0.0009360313415527 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:27:00.636716+01:00,MVOUT_Context_Lot_Scan_Go 0.0008189678192138 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:27:09.03913+01:00,Lot_Next_Oper_Scan_Go 0.0009708404541015 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:27:10.673427+01:00,RULE_LTS1 0.0008521080017089 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:27:20.771407+01:00,MVOUT_Context_Lot_Scan_Go 0.0008718967437744 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:27:22.557231+01:00,Start_METAL_CDO_Scan_Go 0.0008258819580078 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:47:59.727235+01:00,Model_Context_Scan_Go 0.0026159286499023 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:04.171395+01:00,Model_Context_Scan_Go 0.0009701251983642 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:09.345874+01:00,RULE_LTS1 0.0008208751678466 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:12.597394+01:00,ChangeCarrier_Scan_Go 0.0008890628814697 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:23.459573+01:00,RULE_LTS1 0.0008721351623535 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:20.790651+01:00,Model_Context_Scan_Go 3.40041780471802 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:20.644464+01:00,MVOUT_Context_Lot_Scan_Go 3.31421113014221 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:23.733399+01:00,MVOUT_Context_Lot_Scan_Go 0.0009799003601074 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:35.071566+01:00,Model_Context_Scan_Go 0.0011279582977294 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:33.478573+01:00,MVOUT_Context_Lot_Scan_Go 0.939438104629517 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:45.247797+01:00,RULE_LTS1 0.0008480548858642 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:48.950704+01:00,RULE_LTS1 0.0008900165557861 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:49.008994+01:00,RULE_LTS1 0.0007450580596923 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:44.934418+01:00,MVOUT_Context_Lot_Scan_Go 0.0009810924530029 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:52.988629+01:00,RULE_LTS1 0.000878095626831 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:55.021892+01:00,RTD_WIPPER_TRANSPORT_DEST 0.0009589195251464 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:56.001845+01:00,RULE_LTS1 0.0008819103240966 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:59.153903+01:00,RULE_LTS1 0.0009560585021972 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:03.862819+01:00,RULE_LTS1 0.0008540153503417 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:48:59.294038+01:00,ChangeCarrier_Scan_Go 0.0006060600280761 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:04.094566+01:00,RULE_LTS1 0.000756025314331 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:08.999579+01:00,RULE_LTS1 0.0011610984802246 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:09.963064+01:00,RULE_LTS1 0.0010509490966796 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:19.374709+01:00,RULE_LTS1 1.19294595718384 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:19.52862+01:00,RULE_LTS1 0.0006828308105468 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:27.203796+01:00,RULE_LTS1 0.0009040832519531 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:29.151767+01:00,RULE_LTS1 0.0009059906005859 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:24.055321+01:00,MVOUT_Context_Lot_Scan_Go 0.0008361339569091 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:33.381991+01:00,Get_context_etch_MS_E 0.0010039806365966 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:35.729115+01:00,Start_BACK_HWT_CAR_METAL_Scan_Go 0.0022330284118652 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:38.681498+01:00,Model_Context_Scan_Go 0.0008559226989746 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:43.687816+01:00,RULE_LTS1 0.0012249946594238 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:43.827341+01:00,RULE_LTS1 0.0006239414215087 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:50.453378+01:00,RULE_LTS1 0.0010230541229248 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:51.240608+01:00,Lot_Next_Oper_Scan_Go 0.0009169578552246 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:49:56.135342+01:00,RULE_LTS1 0.0009810924530029 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:03.872918+01:00,RULE_LTS1 0.002310037612915 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:05.799107+01:00,RULE_LTS1 0.000978946685791 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:16.603056+01:00,RULE_LTS1 0.0009570121765136 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:14.162989+01:00,Model_Context_Scan_Go 0.0009219646453857 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:22.674621+01:00,RULE_LTS1 0.0009369850158691 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:23.596029+01:00,RULE_LTS1 0.0009200572967529 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:25.573826+01:00,RULE_LTS1 0.000939130783081 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:29.386934+01:00,RULE_LTS1 0.0008590221405029 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:33.939168+01:00,LPILOT_Scan_Go 0.0008938312530517 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:39.800299+01:00,RULE_LTS1 0.000648021697998 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:40.045649+01:00,Start_METAL_SSW_Scan_Go 0.0007679462432861 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:48.353466+01:00,RULE_LTS1 0.0008261203765869 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:48.911371+01:00,Start_VISUAL_BACK_Scan_Go 0.000748872756958 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:54.195069+01:00,Start_VISUAL_BACK_Scan_Go 0.0008599758148193 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:50:53.304225+01:00,MVOUT_Context_Lot_Scan_Go 0.0010268688201904 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:51:04.274325+01:00,Start_CD_Scan_Go 0.000885009765625 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:51:03.048363+01:00,MVOUT_Context_Lot_Scan_Go 0.0009949207305908 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:51:11.50257+01:00,RULE_LTS1 0.0010030269622802 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:51:07.174059+01:00,Start_PHOTO_ISL_Scan_Go 0.0009899139404296 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:51:15.946285+01:00,Get_Mask_CD 0.0008730888366699 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:51:18.459742+01:00,Associa_LOT_DISTAG 0.0008859634399414 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:51:25.679359+01:00,Start_METAL_CDW_Scan_Go 1.01344203948975 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:51:33.19958+01:00,RULE_LTS1 0.0009191036224365 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:51:33.894555+01:00,Lot_Next_Oper_Scan_Go 0.0008201599121093 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:51:42.895163+01:00,RULE_LTS1 0.0008370876312255 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:51:45.522898+01:00,Model_Context_Scan_Go 0.0019800662994384 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,24/01/2024 03:51:49.405266+01:00,RULE_LTS1 0.0008041858673095 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:05:25.977617+01:00,RULE_LTS1 4.67677593231201 CTNSX00360,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:05:44.282368+01:00,Start_VISUAL_MDI_Scan_Go 15.6876618862152 CTNSX00360,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:05:49.90982+01:00,RULE_LTS1 15.5257339477539 CTNSX00360,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:05:55.316422+01:00,Lot_Next_Oper_Scan_Go 4.73478507995605 CTNSX00360,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:05:53.647289+01:00,Model_Context_Scan_Go 14.4965260028839 CTNSX00360,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:05:57.900153+01:00,Lot_Next_Oper_Scan_Go 0.0009119510650634 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:05:54.896267+01:00,Model_Context_Scan_Go 7.7690110206604 CTNSX00360,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:06:02.899228+01:00,RULE_LTS1 0.0010828971862793 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:05:58.702191+01:00,Model_Context_Scan_Go 0.0010898113250732 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:06:09.025164+01:00,Model_Context_Scan_Go 0.0008208751678466 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:06:14.308418+01:00,RULE_LTS1 0.0007801055908203 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:06:15.293025+01:00,Model_Context_Scan_Go 0.0008659362792968 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:06:22.593873+01:00,PROCESSWORK_TM 0.0010161399841308 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:06:26.574638+01:00,MVOUT_Context_Lot_Scan_Go 0.0007941722869873 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:06:35.971883+01:00,Associa_LOT_DISTAG 0.0008878707885742 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:06:37.897755+01:00,Lot_Next_Oper_Scan_Go 0.0008790493011474 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:06:44.361926+01:00,RULE_LTS1 0.000856876373291 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:06:51.15356+01:00,RULE_LTS1 0.0006570816040039 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:06:53.065191+01:00,Get_context_etch_MS_E 0.0009419918060302 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:06:59.715207+01:00,RULE_LTS1 0.0008261203765869 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:07:00.3984+01:00,Lot_Next_Oper_Scan_Go 0.0007619857788085 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:07:15.321468+01:00,RULE_LTS1 0.0008790493011474 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:07:12.80473+01:00,Model_Context_Scan_Go 0.0009489059448242 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:07:20.92335+01:00,RULE_LTS1 0.0007989406585693 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:07:24.850511+01:00,RULE_LTS1 0.0006852149963378 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:07:27.478764+01:00,Model_Context_Scan_Go 0.0009288787841796 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:07:37.061998+01:00,PROCESSWORK_TM 0.0017969608306884 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:07:38.030632+01:00,MVOUT_Context_Lot_Scan_Go 0.0009388923645019 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:07:42.310122+01:00,ALIGN_BATCH_Scan_Go 0.0008869171142578 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:07:46.668389+01:00,RULE_LTS1 0.0009119510650634 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:07:56.766897+01:00,RULE_LTS1 0.0008440017700195 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:02.177858+01:00,RULE_LTS1 0.0006539821624755 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:07:56.33513+01:00,ChangeCarrier_Scan_Go 0.0008401870727539 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:07.380362+01:00,RULE_LTS1 0.0009138584136962 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:01.716347+01:00,MVOUT_Context_Lot_Scan_Go 0.0168020725250244 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:09.705552+01:00,RULE_LTS1 0.159067869186401 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:23.10722+01:00,RTD_WIPPER_TRANSPORT_DEST 5.81197690963745 CTNSX00360,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:23.322534+01:00,RULE_LTS1 3.80733299255371 CTNSX00360,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:26.493957+01:00,Model_Context_Scan_Go 0.0008440017700195 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:34.471503+01:00,RULE_LTS1 0.0009498596191406 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:38.153208+01:00,RULE_LTS1 0.28043007850647 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:43.223914+01:00,RULE_LTS1 0.0010590553283691 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:40.011866+01:00,MVOUT_Context_Lot_Scan_Go 0.0005581378936767 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:49.076209+01:00,RULE_LTS1 0.0009520053863525 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:50.576776+01:00,Start_VISUAL_MDI_Scan_Go 0.000925064086914 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:58.226373+01:00,RULE_LTS1 0.0006561279296875 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:02.720463+01:00,RULE_LTS1 0.0009031295776367 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:07.49547+01:00,RULE_LTS1 0.0006699562072753 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:07.454236+01:00,ChangeCarrier_Scan_Go 0.0009231567382812 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:17.148679+01:00,RULE_LTS1 0.0006320476531982 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:18.345214+01:00,RULE_LTS1 0.0008559226989746 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:23.220855+01:00,RULE_LTS1 0.0010240077972412 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:28.707931+01:00,PROCESSWORK_TM 0.0008280277252197 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:29.095928+01:00,RULE_LTS1 0.0006029605865478 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:40.341222+01:00,Start_PHOTO_ISL_Scan_Go 0.0009229183197021 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:41.37286+01:00,RULE_LTS1 0.0009200572967529 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:47.186942+01:00,Model_Context_Scan_Go 0.0009131431579589 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:50.267996+01:00,Lot_Next_Oper_Scan_Go 0.0009222030639648 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:58.918233+01:00,RULE_LTS1 0.0008831024169921 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:59.192707+01:00,RULE_LTS1 0.0008840560913085 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:07.053319+01:00,RULE_LTS1 0.0009360313415527 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:07.475822+01:00,RULE_LTS1 0.0006651878356933 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:13.14718+01:00,RULE_LTS1 0.0008981227874755 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:22.042224+01:00,RULE_LTS1 0.000802993774414 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:23.002284+01:00,Model_Context_Scan_Go 0.000885009765625 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:34.611761+01:00,Model_Context_Scan_Go 0.0008959770202636 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:38.080206+01:00,RULE_LTS1 0.0009961128234863 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:41.924021+01:00,RULE_LTS1 0.0008678436279296 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:51.890388+01:00,Start_BACK_TM_Scan_Go 0.0010919570922851 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:06.315214+01:00,Start_VISUAL_MDI_Scan_Go 0.0008318424224853 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:12.007328+01:00,RULE_LTS1 0.0008540153503417 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:05.857722+01:00,ChangeCarrier_Scan_Go 0.0007839202880859 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:17.343532+01:00,RTD_WIPPER_TRANSPORT_DEST 0.0009322166442871 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:21.163712+01:00,Get_context_etch_MS_E 0.0008070468902587 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:23.350186+01:00,ALIGN_BATCH_Scan_Go 0.0008611679077148 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:26.81893+01:00,RULE_LTS1 0.0008409023284912 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:30.058567+01:00,MVOUT_Context_Lot_Scan_Go 0.0007820129394531 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:35.248515+01:00,Model_Context_Scan_Go 0.00089693069458 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:36.495695+01:00,Model_Context_Scan_Go 0.0671939849853516 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:47.238487+01:00,RULE_LTS1 0.0008740425109863 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:48.407195+01:00,RULE_LTS1 0.000864028930664 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:43.883188+01:00,MVOUT_Context_Lot_Scan_Go 0.0007410049438476 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:53.791999+01:00,RULE_LTS1 0.540556907653809 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:54.466389+01:00,MVOUT_Context_Lot_Scan_Go 0.0011589527130127 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:58.924887+01:00,RULE_LTS1 0.0008189678192138 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:03.45704+01:00,MVOUT_Context_Lot_Klarity 0.0008959770202636 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:11.505379+01:00,Lot_Next_Oper_Scan_Go 0.000762939453125 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:16.514574+01:00,RULE_LTS1 0.0006968975067138 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:10.534759+01:00,MVOUT_Context_Lot_Scan_Go 0.001112937927246 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:20.888139+01:00,RULE_LTS1 0.0008270740509033 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:27.208906+01:00,Model_Context_Scan_Go 0.0009171962738037 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:27.675941+01:00,RULE_LTS1 0.0009229183197021 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:34.647461+01:00,MVOUT_Context_Lot_Scan_Go 0.0009369850158691 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:37.736074+01:00,RULE_LTS1 0.0006630420684814 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:42.388728+01:00,RULE_LTS1 0.0008189678192138 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:46.484437+01:00,Start_OV_Scan_Go 0.000978946685791 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:55.029584+01:00,RULE_LTS1 0.0009191036224365 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:01.217945+01:00,Lot_Next_Oper_Scan_Go 0.0013561248779296 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:55.278922+01:00,ChangeCarrier_Scan_Go 0.0009040832519531 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:04.813807+01:00,RTD_WIPPER_TRANSPORT_DEST 0.000870943069458 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:07.600468+01:00,Model_Context_Scan_Go 0.0008809566497802 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:13.905544+01:00,RULE_LTS1 0.883222818374634 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:15.842674+01:00,ChangeCarrier_Scan_Go 0.0009200572967529 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:30.23668+01:00,RULE_LTS1 0.0015358924865722 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:31.171104+01:00,PROCESSWORK_TM 0.0009381771087646 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:40.142059+01:00,RULE_LTS1 0.0008938312530517 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:35.881308+01:00,MVOUT_Context_Lot_Scan_Go 0.0008831024169921 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:48.748789+01:00,RULE_LTS1 0.0008249282836914 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:45.183219+01:00,ChangeCarrier_Scan_Go 0.000500202178955 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:53.527015+01:00,MVOUT_Context_Lot_Scan_Go 0.0009129047393798 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:58.774261+01:00,Start_DEFECT_Scan_Go 0.0009138584136962 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:05.178879+01:00,RULE_LTS1 0.0007679462432861 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:07.465848+01:00,Lot_Next_Oper_Scan_Go 0.0009341239929199 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:13.477015+01:00,Model_Context_Scan_Go 0.0008940696716308 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:16.161414+01:00,Start_ETCHING_Scan_Go 0.0017380714416503 CTNSX00360,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:24.719031+01:00,RULE_LTS1 1.05488801002502 CTNSX00360,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:26.895221+01:00,RULE_LTS1 0.0008678436279296 CTNSX00360,0
